Company Name, Price Shares, Purchase price, Link, Director, Officer, Ten Percent, 
HIGHWATER ETHANOL LLC[NA] ,5850.0 ,5850.0 ,https://www.sec.gov/Archives/edgar/data/1371451/000145628821000001/xslF345X03/primary_doc.xml ,1, 0, 0, 
DarioHealth Corp.[DRIO] ,0.0 ,0.0 ,https://www.sec.gov/Archives/edgar/data/1403497/000110465921001489/xslF345X03/tm211458d1_4.xml ,1, 0, 0, 
MID PENN BANCORP INC[MPB] ,21.9 ,6241.5 ,https://www.sec.gov/Archives/edgar/data/879635/000117184321000054/xslF345X03/ownership.xml ,1, 0, 0, 
Diversicare Healthcare Services Inc.[DVCR] ,2.66 ,42613.200000000004 ,https://www.sec.gov/Archives/edgar/data/919956/000120919121001569/xslF345X03/doc4.xml ,0, 0, 1, 
Diversicare Healthcare Services Inc.[DVCR] ,2.66 ,12656.28 ,https://www.sec.gov/Archives/edgar/data/919956/000120919121001569/xslF345X03/doc4.xml ,0, 0, 1, 
Diversicare Healthcare Services Inc.[DVCR] ,2.95 ,7790.950000000001 ,https://www.sec.gov/Archives/edgar/data/919956/000120919121001569/xslF345X03/doc4.xml ,0, 0, 1, 
Diversicare Healthcare Services Inc.[DVCR] ,2.95 ,3419.05 ,https://www.sec.gov/Archives/edgar/data/919956/000120919121001569/xslF345X03/doc4.xml ,0, 0, 1, 
Diversicare Healthcare Services Inc.[DVCR] ,3.13 ,248130.75 ,https://www.sec.gov/Archives/edgar/data/919956/000120919121001569/xslF345X03/doc4.xml ,0, 0, 1, 
Diversicare Healthcare Services Inc.[DVCR] ,3.13 ,108886.44 ,https://www.sec.gov/Archives/edgar/data/919956/000120919121001569/xslF345X03/doc4.xml ,0, 0, 1, 
FRANKLIN FINANCIAL SERVICES CORP /PA/[FRAF] ,29.84 ,1014.56 ,https://www.sec.gov/Archives/edgar/data/723646/000163850921000001/xslF345X03/primary_doc.xml ,1, 0, 0, 
FOOT LOCKER INC.[FL] ,39.0 ,334659.0 ,https://www.sec.gov/Archives/edgar/data/850209/000121390021000697/xslF345X03/ownership.xml ,0, 0, 1, 
EZCORP INC[EZPW] ,4.8217 ,4821.7 ,https://www.sec.gov/Archives/edgar/data/876523/000159615821000002/xslF345X03/wf-form4_160988077126159.xml ,1, 1, 0, 
Eaton Vance Floating-Rate Income Trust[EFT] ,13.23 ,789566.4 ,https://www.sec.gov/Archives/edgar/data/1288992/000151028121000001/xslF345X03/primary_doc.xml ,0, 0, 1, 
Eaton Vance Floating-Rate Income Trust[EFT] ,13.12 ,467360.63999999996 ,https://www.sec.gov/Archives/edgar/data/1288992/000151028121000001/xslF345X03/primary_doc.xml ,0, 0, 1, 
Eaton Vance Floating-Rate Income Trust[EFT] ,13.12 ,236960.31999999998 ,https://www.sec.gov/Archives/edgar/data/1288992/000151028121000005/xslF345X03/primary_doc.xml ,0, 0, 1, 
Energy Services of America CORP[ESOA] ,1.13 ,343021.67 ,https://www.sec.gov/Archives/edgar/data/1357971/000144647221000002/xslF345X03/primary_doc.xml ,0, 0, 1, 
Energy Services of America CORP[ESOA] ,1.2 ,149997.6 ,https://www.sec.gov/Archives/edgar/data/1357971/000144647221000002/xslF345X03/primary_doc.xml ,0, 0, 1, 
Energy Services of America CORP[ESOA] ,1.2 ,1404.0 ,https://www.sec.gov/Archives/edgar/data/1357971/000144647221000002/xslF345X03/primary_doc.xml ,0, 0, 1, 
SOUTH DAKOTA SOYBEAN PROCESSORS LLC[N.A.] ,3.1 ,15500.0 ,https://www.sec.gov/Archives/edgar/data/1163609/000116360921000012/xslF345X03/wf-form4_160997294142420.xml ,1, 0, 0, 
Evanston Alternative Opportunities Fund[NONE] ,11.1005 ,2999999.994648 ,https://www.sec.gov/Archives/edgar/data/1589390/000089843221000010/xslF345X03/form4.xml ,null, null, null, 
FARMERS NATIONAL BANC CORP /OH/[FMNB] ,0.0 ,0.0 ,https://www.sec.gov/Archives/edgar/data/709337/000120919121001764/xslF345X03/doc4.xml ,1, 1, 0, 
FARMERS NATIONAL BANC CORP /OH/[FMNB] ,13.18 ,4797.5199999999995 ,https://www.sec.gov/Archives/edgar/data/709337/000120919121001766/xslF345X03/doc4.xml ,1, 0, 0, 
FARMERS NATIONAL BANC CORP /OH/[FMNB] ,13.18 ,3743.12 ,https://www.sec.gov/Archives/edgar/data/709337/000120919121001767/xslF345X03/doc4.xml ,1, 0, 0, 
FARMERS NATIONAL BANC CORP /OH/[FMNB] ,13.18 ,1252.1 ,https://www.sec.gov/Archives/edgar/data/709337/000120919121001768/xslF345X03/doc4.xml ,0, 1, 0, 
FARMERS NATIONAL BANC CORP /OH/[FMNB] ,13.18 ,197.7 ,https://www.sec.gov/Archives/edgar/data/709337/000120919121001769/xslF345X03/doc4.xml ,0, 1, 0, 
FIRST FINANCIAL BANCORP /OH/[FFBC] ,17.53 ,3120.34 ,https://www.sec.gov/Archives/edgar/data/708955/000112760221000622/xslF345X03/form4.xml ,1, 
    , 
        , 
FIRST FINANCIAL BANCORP /OH/[FFBC] ,17.53 ,6240.68 ,https://www.sec.gov/Archives/edgar/data/708955/000112760221000641/xslF345X03/form4.xml ,1, 
    , 
        , 
FIRST FINANCIAL BANCORP /OH/[FFBC] ,17.53 ,12498.890000000001 ,https://www.sec.gov/Archives/edgar/data/708955/000112760221000679/xslF345X03/form4.xml ,1, 
    , 
        , 
FIRST FINANCIAL BANCORP /OH/[FFBC] ,17.53 ,12498.890000000001 ,https://www.sec.gov/Archives/edgar/data/708955/000112760221000721/xslF345X03/form4.xml ,1, 
    , 
        , 
FIRST MERCHANTS CORP[FRME] ,33.079 ,6615.8 ,https://www.sec.gov/Archives/edgar/data/712534/000071253421000016/xslF345X03/wf-form4_160988699303304.xml ,1, 0, 0, 
FIRST MERCHANTS CORP[FRME] ,37.18 ,499.99664 ,https://www.sec.gov/Archives/edgar/data/712534/000071253421000021/xslF345X03/wf-form4_160988718269730.xml ,1, 0, 0, 
FIRST TRUST HIGH YIELD OPPORTUNITIES 2027 TERM FUND[FTHY] ,19.9478 ,19947.8 ,https://www.sec.gov/Archives/edgar/data/1501080/000144554621000017/xslF345X03/housey4_fthy.xml ,0, 0, 0, 
FIRST TRUST HIGH YIELD OPPORTUNITIES 2027 TERM FUND[FTHY] ,19.95 ,39900.0 ,https://www.sec.gov/Archives/edgar/data/1501080/000144554621000017/xslF345X03/housey4_fthy.xml ,0, 0, 0, 
FIRST TRUST HIGH YIELD OPPORTUNITIES 2027 TERM FUND[FTHY] ,19.9486 ,39897.2 ,https://www.sec.gov/Archives/edgar/data/1501080/000144554621000017/xslF345X03/housey4_fthy.xml ,0, 0, 0, 
FLEXSTEEL INDUSTRIES INC[FLXS] ,33.12 ,2206.1960639999998 ,https://www.sec.gov/Archives/edgar/data/37472/000112760221001243/xslF345X03/form4.xml ,1, 
    , 
        , 
FRANKLIN FINANCIAL SERVICES CORP /PA/[FRAF] ,29.84 ,89.52 ,https://www.sec.gov/Archives/edgar/data/723646/000149294821000001/xslF345X03/primary_doc.xml ,0, 1, 0, 
MALVERN BANCORP INC.[MLVF] ,15.5 ,2657.754 ,https://www.sec.gov/Archives/edgar/data/1550603/000120919121002266/xslF345X03/doc4.xml ,1, 0, 0, 
First Eagle Senior Loan Fund[FSLF] ,13.89 ,25002.0 ,https://www.sec.gov/Archives/edgar/data/1510281/000151028121000002/xslF345X03/primary_doc.xml ,0, 0, 1, 
First Eagle Senior Loan Fund[FSLF] ,13.86 ,274511.16 ,https://www.sec.gov/Archives/edgar/data/1510281/000151028121000002/xslF345X03/primary_doc.xml ,0, 0, 1, 
First Eagle Senior Loan Fund[FSLF] ,13.9 ,208569.5 ,https://www.sec.gov/Archives/edgar/data/1510281/000151028121000006/xslF345X03/primary_doc.xml ,0, 0, 1, 
First Eagle Senior Loan Fund[FSLF] ,13.97 ,542077.91 ,https://www.sec.gov/Archives/edgar/data/1510281/000151028121000006/xslF345X03/primary_doc.xml ,0, 0, 1, 
MALVERN BANCORP INC.[MLVF] ,15.5 ,2657.754 ,https://www.sec.gov/Archives/edgar/data/1550603/000120919121002270/xslF345X03/doc4.xml ,1, 0, 0, 
KINGSWAY FINANCIAL SERVICES INC[KFS] ,4.8088 ,2082.2104 ,https://www.sec.gov/Archives/edgar/data/1072627/000107262721000003/xslF345X03/primary_doc.xml ,1, 1, 0, 
GLOBAL MACRO TRUST[None] ,7000.0 ,23758.0 ,https://www.sec.gov/Archives/edgar/data/1145765/000150036421000002/xslF345X03/primary_doc.xml ,0, 0, 0, 
Fortress Value Acquisition Corp. III[FVT] ,0.0 ,0.0 ,https://www.sec.gov/Archives/edgar/data/1820274/000089924321000864/xslF345X03/doc4.xml ,1, 0, 0, 
Fortress Value Acquisition Corp. III[FVT] ,0.0 ,0.0 ,https://www.sec.gov/Archives/edgar/data/1820274/000089924321000864/xslF345X03/doc4.xml ,1, 0, 0, 
Fortress Value Acquisition Corp. III[FVT] ,0.0 ,0.0 ,https://www.sec.gov/Archives/edgar/data/1719585/000089924321000867/xslF345X03/doc4.xml ,1, 0, 0, 
Fortress Value Acquisition Corp. III[FVT] ,0.0 ,0.0 ,https://www.sec.gov/Archives/edgar/data/1719585/000089924321000867/xslF345X03/doc4.xml ,1, 0, 0, 
Fortress Value Acquisition Corp. III[FVT] ,0.0 ,0.0 ,https://www.sec.gov/Archives/edgar/data/1680357/000089924321000871/xslF345X03/doc4.xml ,1, 1, 0, 
Fortress Value Acquisition Corp. III[FVT] ,0.0 ,0.0 ,https://www.sec.gov/Archives/edgar/data/1680357/000089924321000871/xslF345X03/doc4.xml ,1, 1, 0, 
Fortress Value Acquisition Corp. III[FVT] ,0.0 ,0.0 ,https://www.sec.gov/Archives/edgar/data/1819970/000089924321000872/xslF345X03/doc4.xml ,0, 1, 0, 
Fortress Value Acquisition Corp. III[FVT] ,0.0 ,0.0 ,https://www.sec.gov/Archives/edgar/data/1819970/000089924321000872/xslF345X03/doc4.xml ,0, 1, 0, 
MID PENN BANCORP INC[MPB] ,21.9 ,2496.6 ,https://www.sec.gov/Archives/edgar/data/879635/000117184321000055/xslF345X03/ownership.xml ,1, 0, 0, 
Fundrise Real Estate Interval Fund LLC[None] ,10.0 ,437.59999999999997 ,https://www.sec.gov/Archives/edgar/data/1777677/000179978121000001/xslF345X03/primary_doc.xml ,0, 0, 0, 
Fundrise Real Estate Interval Fund LLC[None] ,10.0 ,95.42 ,https://www.sec.gov/Archives/edgar/data/1777677/000183699821000001/xslF345X03/primary_doc.xml ,0, 1, 0, 
NETSOL TECHNOLOGIES INC[NTWK] ,4.01 ,20050.0 ,https://www.sec.gov/Archives/edgar/data/1039280/000149315221000434/xslF345X03/ownership.xml ,1, 1, 0, 
GOLUB CAPITAL BDC Inc.[GBDC] ,13.9338 ,27867.6 ,https://www.sec.gov/Archives/edgar/data/1311018/000147676521000001/xslF345X03/wf-form4_160976731332457.xml ,1, 1, 0, 
GOLUB CAPITAL BDC Inc.[GBDC] ,14.0399 ,28079.8 ,https://www.sec.gov/Archives/edgar/data/1311018/000147676521000001/xslF345X03/wf-form4_160976731332457.xml ,1, 1, 0, 
GOLUB CAPITAL BDC Inc.[GBDC] ,13.9338 ,27867.6 ,https://www.sec.gov/Archives/edgar/data/1298389/000147676521000002/xslF345X03/wf-form4_160976735995360.xml ,1, 1, 0, 
GOLUB CAPITAL BDC Inc.[GBDC] ,14.0399 ,28079.8 ,https://www.sec.gov/Archives/edgar/data/1298389/000147676521000002/xslF345X03/wf-form4_160976735995360.xml ,1, 1, 0, 
GOLUB CAPITAL BDC Inc.[GBDC] ,14.0544 ,22107.5712 ,https://www.sec.gov/Archives/edgar/data/1298389/000147676521000003/xslF345X03/wf-form4_160996962766654.xml ,1, 1, 0, 
GOLUB CAPITAL BDC Inc.[GBDC] ,14.1 ,4230.0 ,https://www.sec.gov/Archives/edgar/data/1298389/000147676521000003/xslF345X03/wf-form4_160996962766654.xml ,1, 1, 0, 
GOLUB CAPITAL BDC Inc.[GBDC] ,14.0544 ,22107.5712 ,https://www.sec.gov/Archives/edgar/data/1311018/000147676521000004/xslF345X03/wf-form4_160996968605659.xml ,1, 1, 0, 
GOLUB CAPITAL BDC Inc.[GBDC] ,14.1 ,4230.0 ,https://www.sec.gov/Archives/edgar/data/1311018/000147676521000004/xslF345X03/wf-form4_160996968605659.xml ,1, 1, 0, 
GOLUB CAPITAL BDC Inc.[GBDC] ,14.097 ,28194.0 ,https://www.sec.gov/Archives/edgar/data/1311018/000147676521000005/xslF345X03/wf-form4_161014482134719.xml ,1, 1, 0, 
GOLUB CAPITAL BDC Inc.[GBDC] ,14.097 ,28194.0 ,https://www.sec.gov/Archives/edgar/data/1298389/000147676521000006/xslF345X03/wf-form4_161014488942271.xml ,1, 1, 0, 
GREIF INC[GEF,GEF.B] ,49.2446 ,233911.85 ,https://www.sec.gov/Archives/edgar/data/43920/000141443321000002/xslF345X03/wf-form4_160979681477362.xml ,0, 1, 0, 
GREIF INC[GEF,GEF.B] ,49.8572 ,244300.28 ,https://www.sec.gov/Archives/edgar/data/43920/000141443321000004/xslF345X03/wf-form4_160995003396180.xml ,0, 1, 0, 
GREIF INC[GEF,GEF.B] ,53.0836 ,260109.63999999998 ,https://www.sec.gov/Archives/edgar/data/43920/000141443321000006/xslF345X03/wf-form4_161003191857983.xml ,0, 1, 0, 
Ventoux CCM Acquisition Corp.[VTAQU] ,1.0 ,225000.0 ,https://www.sec.gov/Archives/edgar/data/1423905/000121390021000437/xslF345X03/ownership.xml ,1, 0, 1, 
Integer Holdings Corp[ITGR] ,0.0 ,0.0 ,https://www.sec.gov/Archives/edgar/data/1114483/000120919121001470/xslF345X03/doc4.xml ,0, 1, 0, 
Global Water Resources Inc.[GWRS] ,15.14 ,61.90746000000001 ,https://www.sec.gov/Archives/edgar/data/1434728/000143472821000016/xslF345X03/wf-form4_160978162181899.xml ,0, 1, 0, 
Good Times Restaurants Inc.[GTIM] ,2.1 ,6930.0 ,https://www.sec.gov/Archives/edgar/data/825324/000121465921000172/xslF345X03/marketforms-50809.xml ,true, false, false, 
Gritstone Oncology Inc.[GRTS] ,3.71 ,5000000.39 ,https://www.sec.gov/Archives/edgar/data/1619294/000089924321000160/xslF345X03/doc4.xml ,1, 0, 0, 
MID PENN BANCORP INC[MPB] ,21.9 ,4993.2 ,https://www.sec.gov/Archives/edgar/data/879635/000117184321000050/xslF345X03/ownership.xml ,1, 0, 0, 
HIGHWATER ETHANOL LLC[NA] ,5800.0 ,11600.0 ,https://www.sec.gov/Archives/edgar/data/1371451/000145631821000001/xslF345X03/primary_doc.xml ,0, 1, 0, 
TEXAS PACIFIC LAND TRUST[TPL] ,727.0 ,14540.0 ,https://www.sec.gov/Archives/edgar/data/97517/000105682321000001/xslF345X03/primary_doc.xml ,0, 0, 1, 
TEXAS PACIFIC LAND TRUST[TPL] ,756.56 ,33288.64 ,https://www.sec.gov/Archives/edgar/data/97517/000105682321000002/xslF345X03/primary_doc.xml ,0, 0, 1, 
TEXAS PACIFIC LAND TRUST[TPL] ,795.0 ,34980.0 ,https://www.sec.gov/Archives/edgar/data/97517/000105682321000003/xslF345X03/primary_doc.xml ,0, 0, 1, 
TEXAS PACIFIC LAND TRUST[TPL] ,793.02 ,34892.88 ,https://www.sec.gov/Archives/edgar/data/97517/000105682321000004/xslF345X03/primary_doc.xml ,0, 0, 1, 
TEXAS PACIFIC LAND TRUST[TPL] ,778.68 ,34261.92 ,https://www.sec.gov/Archives/edgar/data/97517/000105682321000005/xslF345X03/primary_doc.xml ,0, 0, 1, 
KINGSWAY FINANCIAL SERVICES INC[KFS] ,4.8088 ,1495.5367999999999 ,https://www.sec.gov/Archives/edgar/data/1072627/000107262721000002/xslF345X03/primary_doc.xml ,0, 1, 0, 
Stock Yards Bancorp Inc.[SYBT] ,40.38 ,788.4195 ,https://www.sec.gov/Archives/edgar/data/835324/000143774921000347/xslF345X03/rdgdoc.xml ,1, 
    , 
        , 
UNITIL CORP[UTL] ,43.2553 ,8651.06 ,https://www.sec.gov/Archives/edgar/data/755001/000120919121000051/xslF345X03/doc4.xml ,0, 1, 0, 
KINGSWAY FINANCIAL SERVICES INC[KFS] ,4.8088 ,995.4215999999999 ,https://www.sec.gov/Archives/edgar/data/1072627/000107262721000001/xslF345X03/primary_doc.xml ,0, 1, 0, 
Howard Bancorp Inc[HBMD] ,9.19 ,1396.8799999999999 ,https://www.sec.gov/Archives/edgar/data/1390162/000139016221000001/xslF345X03/primary_doc.xml ,0, 1, 0, 
Howard Bancorp Inc[HBMD] ,9.19 ,1396.8799999999999 ,https://www.sec.gov/Archives/edgar/data/1390162/000139016221000002/xslF345X03/primary_doc.xml ,0, 1, 0, 
Howard Bancorp Inc[HBMD] ,9.19 ,7352.0 ,https://www.sec.gov/Archives/edgar/data/1390162/000139016221000003/xslF345X03/primary_doc.xml ,1, 1, 0, 
Howard Bancorp Inc[HBMD] ,9.19 ,6993.589999999999 ,https://www.sec.gov/Archives/edgar/data/1390162/000139016221000004/xslF345X03/primary_doc.xml ,1, 1, 0, 
Howard Bancorp Inc[HBMD] ,9.19 ,1396.8799999999999 ,https://www.sec.gov/Archives/edgar/data/1245816/000139016221000005/xslF345X03/primary_doc.xml ,0, 1, 0, 
Howard Bancorp Inc[HBMD] ,9.19 ,1396.8799999999999 ,https://www.sec.gov/Archives/edgar/data/1390162/000139016221000006/xslF345X03/primary_doc.xml ,0, 1, 0, 
Howard Bancorp Inc[HBMD] ,9.19 ,2793.7599999999998 ,https://www.sec.gov/Archives/edgar/data/1390162/000139016221000007/xslF345X03/primary_doc.xml ,1, 0, 0, 
ISABELLA BANK Corp[ISBA] ,18.59 ,99.999328 ,https://www.sec.gov/Archives/edgar/data/842517/000084251721000006/xslF345X03/wf-form4_160997423754931.xml ,0, 1, 0, 
ISABELLA BANK Corp[ISBA] ,18.59 ,99.999328 ,https://www.sec.gov/Archives/edgar/data/842517/000084251721000004/xslF345X03/wf-form4_160997420095878.xml ,0, 1, 0, 
ISABELLA BANK Corp[ISBA] ,18.59 ,399.999171 ,https://www.sec.gov/Archives/edgar/data/842517/000084251721000005/xslF345X03/wf-form4_160997421775783.xml ,1, 1, 0, 
Invesco Dynamic Credit Opportunities Fund[VTA] ,10.6 ,61967.6 ,https://www.sec.gov/Archives/edgar/data/1393662/000151028121000004/xslF345X03/primary_doc.xml ,0, 0, 1, 
Invesco Dynamic Credit Opportunities Fund[VTA] ,10.68 ,75828.0 ,https://www.sec.gov/Archives/edgar/data/1393662/000151028121000004/xslF345X03/primary_doc.xml ,0, 0, 1, 
JMP GROUP LLC[JMP] ,3.89 ,972.5 ,https://www.sec.gov/Archives/edgar/data/1142495/000114249521000001/xslF345X03/primary_doc.xml ,0, 0, 1, 
Usio Inc.[USIO] ,3.25 ,38545.0 ,https://www.sec.gov/Archives/edgar/data/1088034/000169041621000001/xslF345X03/primary_doc.xml ,0, 1, 0, 
John Hancock GA Mortgage Trust[N/A] ,21.7412 ,2.7869956445552E7 ,https://www.sec.gov/Archives/edgar/data/1742952/000122861621000005/xslF345X03/primary_doc.xml ,0, 0, 1, 
John Hancock GA Mortgage Trust[N/A] ,21.7412 ,2.2049965478632E7 ,https://www.sec.gov/Archives/edgar/data/1742952/000122861621000006/xslF345X03/primary_doc.xml ,0, 0, 1, 
John Hancock GA Senior Loan Trust[N/A] ,19.9384 ,4189991.555272 ,https://www.sec.gov/Archives/edgar/data/1742951/000122861621000001/xslF345X03/primary_doc.xml ,0, 0, 1, 
John Hancock GA Senior Loan Trust[N/A] ,19.9384 ,5979987.933344 ,https://www.sec.gov/Archives/edgar/data/1742951/000122861621000002/xslF345X03/primary_doc.xml ,0, 0, 1, 
John Hancock GA Senior Loan Trust[N/A] ,19.9384 ,2059995.810584 ,https://www.sec.gov/Archives/edgar/data/1742951/000122861621000003/xslF345X03/primary_doc.xml ,0, 0, 1, 
John Hancock GA Senior Loan Trust[N/A] ,19.9384 ,1799996.4825920002 ,https://www.sec.gov/Archives/edgar/data/1742951/000122861621000004/xslF345X03/primary_doc.xml ,0, 0, 1, 
WILSON BANK HOLDING CO[none] ,58.75 ,940.0 ,https://www.sec.gov/Archives/edgar/data/885275/000180011221000004/xslF345X03/primary_doc.xml ,1, 0, 0, 
MALVERN BANCORP INC.[MLVF] ,15.5 ,3817.0299999999997 ,https://www.sec.gov/Archives/edgar/data/1429127/000120919121002272/xslF345X03/doc4.xml ,1, 0, 0, 
MID PENN BANCORP INC[MPB] ,21.9 ,985.4999999999999 ,https://www.sec.gov/Archives/edgar/data/879635/000117184321000058/xslF345X03/ownership.xml ,1, 0, 0, 
WIZARD BRANDS INC.[WIZDD] ,0.61 ,8668.71 ,https://www.sec.gov/Archives/edgar/data/1113835/000168316821000022/xslF345X03/ownership.xml ,0, 1, 1, 
KINGSWAY FINANCIAL SERVICES INC[KFS] ,4.7096 ,42386.4 ,https://www.sec.gov/Archives/edgar/data/913960/000110465921000163/xslF345X03/tm211464d1_form4.xml ,0, 0, 1, 
KINGSWAY FINANCIAL SERVICES INC[KFS] ,4.7096 ,4709.6 ,https://www.sec.gov/Archives/edgar/data/913960/000110465921000163/xslF345X03/tm211464d1_form4.xml ,0, 0, 1, 
KINGSWAY FINANCIAL SERVICES INC[KFS] ,4.7333 ,63899.549999999996 ,https://www.sec.gov/Archives/edgar/data/913960/000110465921000163/xslF345X03/tm211464d1_form4.xml ,0, 0, 1, 
KINGSWAY FINANCIAL SERVICES INC[KFS] ,4.7333 ,7099.95 ,https://www.sec.gov/Archives/edgar/data/913960/000110465921000163/xslF345X03/tm211464d1_form4.xml ,0, 0, 1, 
KKR Income Opportunities Fund[KIO] ,9.5113 ,19022.600000000002 ,https://www.sec.gov/Archives/edgar/data/1515940/000156761921000827/xslF345X03/doc1.xml ,0, 0, 0, 
PACIFIC HEALTH CARE ORGANIZATION INC[PFHO] ,1.0 ,1000.0 ,https://www.sec.gov/Archives/edgar/data/1138476/000118518521000006/xslF345X03/ownership.xml ,1, 1, 1, 
MID PENN BANCORP INC[MPB] ,21.9 ,4993.2 ,https://www.sec.gov/Archives/edgar/data/879635/000117184321000057/xslF345X03/ownership.xml ,1, 0, 0, 
RING ENERGY INC.[REI] ,0.6592 ,9888.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.67 ,20100.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6758 ,23653.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6774 ,25267.02 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6597 ,14975.189999999999 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6798 ,23793.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6699 ,33495.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6676 ,16690.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6652 ,33260.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6651 ,33255.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6618 ,33090.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6559 ,32795.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.665 ,33250.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6577 ,32885.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6597 ,32985.0 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6504 ,4520.28 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.655 ,982.5 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6555 ,1631.5394999999999 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.6576 ,5891.4384 ,https://www.sec.gov/Archives/edgar/data/1384195/000164033421000035/xslF345X03/form4.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.709 ,93020.79999999999 ,https://www.sec.gov/Archives/edgar/data/1384195/000121465921000254/xslF345X03/marketforms-50900.xml ,false, false, true, 
RING ENERGY INC.[REI] ,0.744 ,285547.2 ,https://www.sec.gov/Archives/edgar/data/1384195/000121465921000300/xslF345X03/marketforms-50905.xml ,false, false, true, 
Stock Yards Bancorp Inc.[SYBT] ,40.38 ,788.4195 ,https://www.sec.gov/Archives/edgar/data/835324/000143774921000349/xslF345X03/rdgdoc.xml ,1, 
    , 
        , 
Tonix Pharmaceuticals Holding Corp.[TNXP] ,0.68 ,23800.0 ,https://www.sec.gov/Archives/edgar/data/1430306/000138713121000041/xslF345X03/lederman-form4_123020.xml ,1, 1, 0, 
LOGIQ INC.[LGIQ] ,7.75 ,38750.0 ,https://www.sec.gov/Archives/edgar/data/1335112/000146970921000001/xslF345X03/suen-form4_081720apg.xml ,1, 1, 0, 
MALVERN BANCORP INC.[MLVF] ,15.5 ,2916.1079999999997 ,https://www.sec.gov/Archives/edgar/data/1550603/000120919121002276/xslF345X03/doc4.xml ,1, 0, 0, 
MALVERN BANCORP INC.[MLVF] ,15.5 ,26543.254 ,https://www.sec.gov/Archives/edgar/data/1490082/000120919121002278/xslF345X03/doc4.xml ,1, 0, 0, 
MID PENN BANCORP INC[MPB] ,21.9 ,3000.2999999999997 ,https://www.sec.gov/Archives/edgar/data/879635/000117184321000059/xslF345X03/ownership.xml ,1, 0, 0, 
MID PENN BANCORP INC[MPB] ,21.9 ,1992.8999999999999 ,https://www.sec.gov/Archives/edgar/data/879635/000117184321000060/xslF345X03/ownership.xml ,1, 0, 0, 
MID PENN BANCORP INC[MPB] ,21.9 ,4489.5 ,https://www.sec.gov/Archives/edgar/data/879635/000117184321000061/xslF345X03/ownership.xml ,1, 0, 0, 
MID PENN BANCORP INC[MPB] ,21.9 ,350.4 ,https://www.sec.gov/Archives/edgar/data/879635/000117184321000062/xslF345X03/ownership.xml ,1, 0, 0, 
MIDWEST HOLDING INC.[mdwt] ,52.41 ,41141.85 ,https://www.sec.gov/Archives/edgar/data/355379/000035537921000001/xslF345X03/primary_doc.xml ,1, 1, 1, 
PDL BIOPHARMA INC.[PDLI] ,2.5 ,1.58130325E7 ,https://www.sec.gov/Archives/edgar/data/882104/000112329221000002/xslF345X03/edgar.xml ,0, 0, 1, 
